name,address,primary_category,type,subtype,food_tier,lat,lon,color_r,color_g,color_b,osm_id,osm_type,osm_shop,osm_amenity,brand,opening_hours,website,phone,geocode_source
Valley View Mennonite Church,,Civic & Social,Faith Community,Place of Worship,,41.8206841,-79.6993508,168,85,247,777870307,way,,place_of_worship,,,,,openstreetmap
Wallaceville Church,,Civic & Social,Faith Community,Place of Worship,,41.5540251,-79.8026852,168,85,247,357318996,node,,place_of_worship,,,,,openstreetmap
Walnut Creek Baptist Church,"6015, West Ridge Road, Erie, PA, 16506",Civic & Social,Faith Community,Place of Worship,,42.060408,-80.2055431,168,85,247,8321569625,node,,place_of_worship,,,,,openstreetmap
Washington Valley Church,,Civic & Social,Faith Community,Place of Worship,,41.879778,-80.050888,168,85,247,357319245,node,,place_of_worship,,,,,openstreetmap
Watson Run Church,,Civic & Social,Faith Community,Place of Worship,,41.6022765,-80.2261726,168,85,247,357319284,node,,place_of_worship,,,,,openstreetmap
Watson Run Church,,Civic & Social,Faith Community,Place of Worship,,41.6126715,-80.269683,168,85,247,1121118376,way,,place_of_worship,,,,,openstreetmap
Wayne Park Baptist Temple Church,"923, East 6th Street, Erie, PA, 16503",Civic & Social,Faith Community,Place of Worship,,42.1368846,-80.0641735,168,85,247,8040399100,node,,place_of_worship,,,,,openstreetmap
Wayne Valley Church,,Civic & Social,Faith Community,Place of Worship,,41.9403328,-79.7508845,168,85,247,357319328,node,,place_of_worship,,,,,openstreetmap
Wayside Presbyterian Church,"1208, Asbury Road, Erie, PA, 16505",Civic & Social,Faith Community,Place of Worship,,42.0830059,-80.1900629,168,85,247,864203178,way,,place_of_worship,,,https://www.wayside-erie.org/,+18148337653,openstreetmap
Weis Library United Methodist Church,"6020, Heidler Road, Fairview, PA, 16415",Civic & Social,Faith Community,Place of Worship,,42.0393789,-80.1839456,168,85,247,889023309,way,,place_of_worship,,,https://weischurch.org/,+18148333225,openstreetmap
Wesley United Methodist Church,"3308, South Street, Erie, PA, 16510",Civic & Social,Faith Community,Place of Worship,,42.1399056,-80.0138763,168,85,247,3382415076,node,,place_of_worship,,,,,openstreetmap
Wesleyan Church,"2148, Reash Church Road, Cochranton, PA, 16314",Civic & Social,Faith Community,Place of Worship,,41.4901357,-80.1497433,168,85,247,1196823596,way,,place_of_worship,,,,,openstreetmap
Wesleyville Baptist Church,"3509, Buffalo Road, Erie, PA, 16510",Civic & Social,Faith Community,Place of Worship,,42.1412811,-80.0120317,168,85,247,13645668059,node,,place_of_worship,,,,,openstreetmap
West Erie Presbyterian Church,"621, West 2nd Street, Erie, PA, 16507",Civic & Social,Faith Community,Place of Worship,,42.1279755,-80.1016949,168,85,247,8510442174,node,,place_of_worship,,,,,openstreetmap
West Greene Community Church,"11081, West Greene Road, Waterford, PA, 16441",Civic & Social,Faith Community,Place of Worship,,42.0185266,-79.9381081,168,85,247,8533089779,node,,place_of_worship,,,,,openstreetmap
West Springfield Baptist Church,"13695, West Ridge Road, West Springfield, PA, 16443",Civic & Social,Faith Community,Place of Worship,,41.9474904,-80.4709683,168,85,247,8672120361,node,,place_of_worship,,,,,openstreetmap
West Springfield United Methodist Church,"13790, Chestnut Street, West Springfield, PA, 16443",Civic & Social,Faith Community,Place of Worship,,41.9448498,-80.4739877,168,85,247,8149590495,node,,place_of_worship,,,,,openstreetmap
Westminster Presbyterian Church,"3642, West 26th Street, Erie, PA, 16506",Civic & Social,Faith Community,Place of Worship,,42.0814613,-80.156794,168,85,247,7616950969,node,,place_of_worship,,,,,openstreetmap
Wilkins Church,,Civic & Social,Faith Community,Place of Worship,,41.82839,-79.8864418,168,85,247,357320446,node,,place_of_worship,,,,,openstreetmap
Americo Federal Credit Union,"4101, Main Street, Erie, PA, 16511",Civic & Social,Financial,Bank/Credit Union,,42.1507471,-80.0138423,168,85,247,7578624625,node,,bank,,,,,openstreetmap
Americo Federal Credit Union,"2545, West 23rd Street, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0933752,-80.1315399,168,85,247,7626226325,node,,bank,,,,,openstreetmap
Andover Bank,"212, West Plum Street, Edinboro, PA, 16412",Civic & Social,Financial,Bank/Credit Union,,41.8764189,-80.1343389,168,85,247,7618856827,node,,bank,,,,,openstreetmap
Andover Bank,"2420, Zimmerly Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0663866,-80.1129599,168,85,247,809371891,way,,bank,,,https://www.andover.bank/,+18148334550,openstreetmap
Andover Bank,"53, East State Street, Albion, PA, 16401",Civic & Social,Financial,Bank/Credit Union,,41.8906551,-80.3647165,168,85,247,1062485637,way,,bank,,,,,openstreetmap
Citizens Bank,"3835, Peach Street, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0956934,-80.0821449,168,85,247,7573276733,node,,bank,Citizens Bank,,,,openstreetmap
Citizens Bank,"3471, West 38th Street, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.072899,-80.1447171,168,85,247,7626215290,node,,bank,Citizens Bank,,,,openstreetmap
Citizens Bank,"25, West 12th Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.12288,-80.0823495,168,85,247,8764847600,node,,bank,Citizens Bank,,,,openstreetmap
Citizens Bank,"4430, Buffalo Road, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1470526,-80.002521,168,85,247,808951101,way,,bank,Citizens Bank,,https://locations.citizensbank.com/pa/erie/4430-buffalo-road.html,+18144537470,openstreetmap
Citizens Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6321719,-80.1541531,168,85,247,977616551,way,,bank,Citizens Bank,,,,openstreetmap
Corporate Bank Transit of KY,"4805, Atlantic Avenue, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0745754,-80.113247,168,85,247,7942723901,node,,bank,,,,,openstreetmap
ERIEBANK,"5723, Buffalo Road, Harborcreek, PA, 16421",Civic & Social,Financial,Bank/Credit Union,,42.1597975,-79.9706017,168,85,247,3380507458,node,,bank,,,,,openstreetmap
ERIEBANK,"101, West 10th Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1247579,-80.0840524,168,85,247,7570546790,node,,bank,,,,,openstreetmap
ERIEBANK,"2302, West 12th Street, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.1048058,-80.133077,168,85,247,7644568469,node,,bank,,,,,openstreetmap
ERIEBANK,"2035, Edinboro Road, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0634003,-80.0984319,168,85,247,810348402,way,,bank,,,https://www.eriebank.bank/,+18148687523,openstreetmap
ERIEBANK,"2615, Asbury Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0716199,-80.1815093,168,85,247,812937657,way,,bank,,,,+18148351116,openstreetmap
Erie Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6193506,-80.2146131,168,85,247,10243747563,node,,bank,,,,,openstreetmap
Erie Bank,"885, Park Avenue, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6390734,-80.1520132,168,85,247,807624749,way,,bank,,,,,openstreetmap
Erie Federal Credit Union,"3503, Peach Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.1002743,-80.0794052,168,85,247,7542566736,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"1109, East 38th Street, Erie, PA, 16504",Civic & Social,Financial,Bank/Credit Union,,42.1110272,-80.0420564,168,85,247,7590353565,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"518, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1298933,-80.0859004,168,85,247,7707717230,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"1005, Greengarden Boulevard, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1126203,-80.1169313,168,85,247,7721807673,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"1220, West 32nd Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.0975943,-80.0966833,168,85,247,8112367754,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"7141, West Ridge Road, Fairview, PA, 16415",Civic & Social,Financial,Bank/Credit Union,,42.0380268,-80.2453614,168,85,247,13138509103,node,,bank,,,,,openstreetmap
Erie Federal Credit Union,"2436, Buffalo Road, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1366767,-80.023711,168,85,247,808510146,way,,bank,,,,+18148252436,openstreetmap
Erie Federal Credit Union,"5500, Zuck Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0663119,-80.115887,168,85,247,809370484,way,,bank,,,https://www.eriefcu.org/,+18148252436,openstreetmap
Erie Federal Credit Union,"101, Washington Towne Boulevard, Edinboro, PA, 16412",Civic & Social,Financial,Bank/Credit Union,,41.8788665,-80.1722624,168,85,247,824942798,way,,bank,,,,,openstreetmap
Erie Firefighters Federal Credit Union,"3204, Maple Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.1017162,-80.0844175,168,85,247,8112389003,node,,bank,,,,,openstreetmap
Erie Management Group,"1540, East Lake Road, Erie, PA, 16511",Civic & Social,Financial,Bank/Credit Union,,42.1430615,-80.0527492,168,85,247,7685101094,node,,bank,,,,,openstreetmap
Erie Times Federal Credit Union,"335, Metz Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.1034981,-80.0772879,168,85,247,8228385245,node,,bank,,,,,openstreetmap
First National Bank,"1424, East Grandview Boulevard, Erie, PA, 16504",Civic & Social,Financial,Bank/Credit Union,,42.1081074,-80.0302985,168,85,247,3374410612,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"7012, Buffalo Road, Harborcreek, PA, 16421",Civic & Social,Financial,Bank/Credit Union,,42.1718258,-79.9477069,168,85,247,7566356944,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"711, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1281987,-80.083934,168,85,247,7570177859,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"6960, Peach Street, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0553765,-80.0889273,168,85,247,7571500649,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"2765, West 8th Street, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.1043883,-80.145591,168,85,247,7578700408,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"4630, West 12th Street, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.0828188,-80.1850936,168,85,247,7758615617,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"9133, West Ridge Road, Girard, PA, 16417",Civic & Social,Financial,Bank/Credit Union,,42.0093467,-80.3015555,168,85,247,7788316258,node,,bank,First National Bank,,,,openstreetmap
First National Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6231288,-80.2031446,168,85,247,10243520428,node,,bank,First National Bank,,,,openstreetmap
First National Bank,"837, Park Avenue, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6403205,-80.1514409,168,85,247,988453675,way,,bank,First National Bank,,,,openstreetmap
Huntington Bank,"2185, West 12th Street, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.1049557,-80.1303542,168,85,247,6795217471,node,,bank,Huntington Bank,,,,openstreetmap
Huntington Bank,"5805, Peach Street, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0681136,-80.0922211,168,85,247,810341686,way,,bank,Huntington Bank,,https://www.huntington.com/Community/branch-info?locationId=10128,+18148689611,openstreetmap
KeyBank,"1468, West Gore Road, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0815343,-80.0908953,168,85,247,7573344131,node,,bank,KeyBank,,,,openstreetmap
KeyBank,"801, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1274543,-80.0834439,168,85,247,7633758223,node,,bank,KeyBank,,,,openstreetmap
KeyBank,"2520, West 26th Street, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0918312,-80.1290365,168,85,247,8018745677,node,,bank,KeyBank,,,,openstreetmap
KeyBank,"27, East Main Street, North East, PA, 16428",Civic & Social,Financial,Bank/Credit Union,,42.2161597,-79.833363,168,85,247,8066220644,node,,bank,KeyBank,,,,openstreetmap
Laborers Local,"703, French Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1289144,-80.0829068,168,85,247,7570198825,node,,bank,,,,,openstreetmap
Lake Erie Community Federal Credit Union,"721, Rice Avenue, Girard, PA, 16417",Civic & Social,Financial,Bank/Credit Union,,42.0071969,-80.3250511,168,85,247,8319645120,node,,bank,,,,,openstreetmap
Lions Eye Bank,"5105, Richmond Street, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0798083,-80.0923853,168,85,247,7810761936,node,,bank,,,,,openstreetmap
Locomotive & Control Federal Credit Union,"1286, East 38th Street, Erie, PA, 16504",Civic & Social,Financial,Bank/Credit Union,,42.1133541,-80.0372619,168,85,247,7757285271,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"920, Peach Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.125281,-80.0844379,168,85,247,7570534181,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"3404, Liberty Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.0988218,-80.086661,168,85,247,7573218330,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"3801, Sterrettania Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0735742,-80.1434643,168,85,247,7593371942,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"209, West Plum Street, Edinboro, PA, 16412",Civic & Social,Financial,Bank/Credit Union,,41.8757279,-80.1340242,168,85,247,7618878409,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"2320, West 12th Street, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.104694,-80.1336693,168,85,247,7644595298,node,,bank,,,,,openstreetmap
Marquette Savings Bank,"1775, East 38th Street, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1160448,-80.0284059,168,85,247,812648973,way,,bank,,,https://www.marquettesavings.bank/,+18148230038,openstreetmap
Marquette Savings Bank,"1075, Park Avenue, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6339189,-80.153645,168,85,247,978581688,way,,bank,,,,,openstreetmap
Marquette Savings Bank,"953, South Main Street, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6370535,-80.150261,168,85,247,1081028709,way,,bank,,,,,openstreetmap
Marquette Savings Bank,"349, North Street, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6407244,-80.1485566,168,85,247,1117673453,way,,bank,,,,,openstreetmap
Marquette Savings Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6215671,-80.2102725,168,85,247,1119993121,way,,bank,,,,,openstreetmap
Mercer County State Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6212966,-80.2075828,168,85,247,1120010763,way,,bank,,,,,openstreetmap
Northwest Bank,"7512, West Ridge Road, Fairview, PA, 16415",Civic & Social,Financial,Bank/Credit Union,,42.031265,-80.2562406,168,85,247,2060543508,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"2863, West 26th Street, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0878169,-80.137013,168,85,247,7527551122,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"4525, Buffalo Road, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1471016,-79.9998464,168,85,247,7564246041,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"800, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1272297,-80.0841239,168,85,247,7570456813,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"1945, Douglas Parkway, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.054388,-80.0848345,168,85,247,7571607932,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"3407, Liberty Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.0991452,-80.0857198,168,85,247,7573232691,node,,bank,,,,,openstreetmap
Northwest Bank,"850, Pittsburgh Avenue, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.1079393,-80.1331936,168,85,247,7596915738,node,,bank,,,,,openstreetmap
Northwest Bank,"121, West 26th Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.1107462,-80.075825,168,85,247,7844437106,node,,bank,,,,,openstreetmap
Northwest Bank,"35, East Main Street, North East, PA, 16428",Civic & Social,Financial,Bank/Credit Union,,42.2163196,-79.8325785,168,85,247,8066195523,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"4, Perry Street, Union City, PA, 16438",Civic & Social,Financial,Bank/Credit Union,,41.9018541,-79.8465741,168,85,247,8707088646,node,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"1000, Marketplace Drive, Edinboro, PA, 16412",Civic & Social,Financial,Bank/Credit Union,,41.8802878,-80.1721642,168,85,247,824935745,way,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,"999, South Main Street, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6359655,-80.1503245,168,85,247,1081028712,way,,bank,Northwest Bank,,,,openstreetmap
Northwest Bank,,Civic & Social,Financial,Bank/Credit Union,,41.6428427,-80.1491687,168,85,247,1119718669,way,,bank,Northwest Bank,,,,openstreetmap
ONE Federal Credit Union,"868, Park Avenue, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.639568,-80.1523682,168,85,247,989209530,way,,bank,,,,,openstreetmap
One Federal Credit Union,,Civic & Social,Financial,Bank/Credit Union,,41.5266216,-80.0537179,168,85,247,10236381845,node,,bank,,,,,openstreetmap
One Federal Credit Union,"300, Arch Street, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6362945,-80.1520488,168,85,247,1082784842,way,,bank,,,,,openstreetmap
One Federal Credit Union,,Civic & Social,Financial,Bank/Credit Union,,41.725699,-80.1480926,168,85,247,1128112909,way,,bank,,,,,openstreetmap
PNC Bank,"4488, Buffalo Road, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1478392,-80.0007657,168,85,247,3379135354,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"5014, West Ridge Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0687611,-80.1891078,168,85,247,7559770897,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"2701, Legion Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0880193,-80.1354001,168,85,247,7567433042,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"5001, Peach Street, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0813259,-80.0896792,168,85,247,7573402886,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"12511, Edinboro Road, Edinboro, PA, 16412",Civic & Social,Financial,Bank/Credit Union,,41.8922938,-80.1266896,168,85,247,7618861380,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"901, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.126541,-80.0827458,168,85,247,7715093094,node,,bank,PNC Bank,,,,openstreetmap
PNC Bank,"2069, Interchange Road, Erie, PA, 16509",Civic & Social,Financial,Bank/Credit Union,,42.0641893,-80.1014275,168,85,247,810344977,way,,bank,PNC Bank,,https://apps.pnc.com/locator/location-details/pennsylvania/erie/16509/00101010/millcreek-marketplace,+18148666450,openstreetmap
PNC Bank,"201, Chestnut Street, Meadville, PA, 16335",Civic & Social,Financial,Bank/Credit Union,,41.6388105,-80.154798,168,85,247,987837312,way,,bank,PNC Bank,,,,openstreetmap
PNC Bank,,Civic & Social,Financial,Bank/Credit Union,,41.7186757,-80.1487943,168,85,247,1127567398,way,,bank,PNC Bank,,,,openstreetmap
PNC Bank,,Civic & Social,Financial,Bank/Credit Union,,41.8747061,-80.1317732,168,85,247,1128111694,way,,bank,PNC Bank,,,,openstreetmap
Parsons Investments,"3939, West Ridge Common Drive, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0787421,-80.1631122,168,85,247,8047280959,node,,bank,,,,,openstreetmap
Tendto Credit Union,"1129, State Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1238491,-80.0811426,168,85,247,7633725208,node,,bank,,,,,openstreetmap
Tendto Credit Union,"9189, West Ridge Road, Girard, PA, 16417",Civic & Social,Financial,Bank/Credit Union,,42.0083132,-80.3039586,168,85,247,7788174496,node,,bank,,,,,openstreetmap
Tendto Credit Union,"2165, West 21st Street, Erie, PA, 16502",Civic & Social,Financial,Bank/Credit Union,,42.0977589,-80.1252912,168,85,247,8493185457,node,,bank,,,,,openstreetmap
Tri State Rail Federal Credit Union,"110, West 13th Street, Erie, PA, 16501",Civic & Social,Financial,Bank/Credit Union,,42.1221274,-80.0826814,168,85,247,7571680661,node,,bank,,,,,openstreetmap
Welch Federal Credit Union,"115, Clay Street, North East, PA, 16428",Civic & Social,Financial,Bank/Credit Union,,42.2141645,-79.8280336,168,85,247,8188202245,node,,bank,,,,,openstreetmap
Widget Financial,"1029, Pittsburgh Avenue, Erie, PA, 16505",Civic & Social,Financial,Bank/Credit Union,,42.1063049,-80.1313709,168,85,247,7564308248,node,,bank,,,,,openstreetmap
Widget Financial,"1595, West 26th Street, Erie, PA, 16508",Civic & Social,Financial,Bank/Credit Union,,42.098993,-80.1077349,168,85,247,7576438433,node,,bank,,,,,openstreetmap
Widget Financial,"2154, East Lake Road, Erie, PA, 16511",Civic & Social,Financial,Bank/Credit Union,,42.147616,-80.0382358,168,85,247,7617103086,node,,bank,,,,,openstreetmap
Widget Financial,"5553, West Ridge Road, Erie, PA, 16506",Civic & Social,Financial,Bank/Credit Union,,42.0636005,-80.1977041,168,85,247,7775661121,node,,bank,,,,,openstreetmap
Widget Financial,"5, Grant Street, North East, PA, 16428",Civic & Social,Financial,Bank/Credit Union,,42.2140477,-79.834689,168,85,247,8078397967,node,,bank,,,,,openstreetmap
Widget Financial,"4268, Buffalo Road, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1456082,-80.0055678,168,85,247,809219737,way,,bank,,,https://www.widgetfinancial.com/,+18144566231,openstreetmap
Widget Financial,"1623, East 38th Street, Erie, PA, 16510",Civic & Social,Financial,Bank/Credit Union,,42.1149015,-80.0310371,168,85,247,812648843,way,,bank,,,https://www.widgetfinancial.com/,+18144566231,openstreetmap
Borough of Albion Town Hall,"26, Smock Avenue, Albion, PA, 16401",Civic & Social,Government,Government Office,,41.891453,-80.3654455,168,85,247,1062485621,way,,townhall,,,,,openstreetmap
Centerville Post Office,,Civic & Social,Government,Post Office,,41.7361309,-79.7635187,168,85,247,1121040424,way,,post_office,,,,,openstreetmap
Cranesville Borough Hall,"10195, John Williams Avenue, Cranesville, PA, 16410",Civic & Social,Government,Government Office,,41.8961801,-80.3490678,168,85,247,1005584602,way,,townhall,,,,,openstreetmap
Edinboro Borough Hall,"124, Meadville Street, Edinboro, PA, 16412",Civic & Social,Government,Government Office,,41.8731456,-80.1318887,168,85,247,7703576224,node,,townhall,,,,,openstreetmap
Elgin Borough Hall,"18282, North Main Street, Elgin, PA, 16413",Civic & Social,Government,Government Office,,41.9036653,-79.7438401,168,85,247,1005660077,way,,townhall,,,,,openstreetmap
Elk Creek Township Municipal Building,,Civic & Social,Government,Government Office,,41.8914314,-80.3364661,168,85,247,1297159491,way,,townhall,,,,,openstreetmap
Erie City Hall,"626, State Street, Erie, PA, 16501",Civic & Social,Government,Government Office,,42.1285548,-80.0851407,168,85,247,7566639154,node,,townhall,,,,,openstreetmap
Erie Pack & Ship,"5148, Peach Street, Erie, PA, 16509",Civic & Social,Government,Post Office,,42.0785341,-80.0919944,168,85,247,7982323528,node,,post_office,,,,,openstreetmap
Fairview Township Town Hall,"7471, McCray Road, Fairview, PA, 16415",Civic & Social,Government,Government Office,,42.0189096,-80.2456928,168,85,247,7955056944,node,,townhall,,,,,openstreetmap
FedEx,"5755, Peach Street, Erie, PA, 16509",Civic & Social,Government,Post Office,,42.0692688,-80.0922277,168,85,247,7576284708,node,copyshop,post_office,FedEx,,,,openstreetmap
FedEx,"7500, Birkmire Drive, Fairview, PA, 16415",Civic & Social,Government,Post Office,,42.0243471,-80.1920629,168,85,247,7837709972,node,,post_office,FedEx,,,,openstreetmap
French Creek Town Hall,"10106, Ravlin Hill Road, Clymer, NY, 14724",Civic & Social,Government,Government Office,,42.054191,-79.7184176,168,85,247,555405556,way,,townhall,,,,,openstreetmap
Girard Borough Hall,"34, West Main Street, Girard, PA, 16417",Civic & Social,Government,Government Office,,42.0011302,-80.3175296,168,85,247,8262605614,node,,townhall,,,,,openstreetmap
Girard Township Town Hall,"10140, Old Ridge Road, Girard, PA, 16417",Civic & Social,Government,Government Office,,41.9942783,-80.3393997,168,85,247,8158679290,node,,townhall,,,,,openstreetmap
Greene Township Town Hall,"9333, Tate Road, Erie, PA, 16509",Civic & Social,Government,Government Office,,42.0632484,-79.9769575,168,85,247,8095237855,node,,townhall,,,,,openstreetmap
Guys Mills Post Office,,Civic & Social,Government,Post Office,,41.6318359,-79.9764697,168,85,247,1133516373,way,,post_office,,,,,openstreetmap
Harborcreek Township Town Hall,"5601, Buffalo Road, Harborcreek, PA, 16421",Civic & Social,Government,Government Office,,42.1581581,-79.9733817,168,85,247,7600831526,node,,townhall,,,,,openstreetmap
Hayfield Township Municipal Building,,Civic & Social,Government,Government Office,,41.7172879,-80.193032,168,85,247,1132331463,way,,townhall,,,,,openstreetmap
Hydetown Post Office (closed),,Civic & Social,Government,Post Office,,41.6506612,-79.7239561,168,85,247,1129485397,way,,post_office,,,,,openstreetmap
Lake City Borough Hall,"2350, Main Street, Lake City, PA, 16423",Civic & Social,Government,Government Office,,42.0132144,-80.3426684,168,85,247,8161012770,node,,townhall,,,,,openstreetmap
Lawrence Park Township Town Hall,"4230, Iroquois Avenue, Erie, PA, 16511",Civic & Social,Government,Government Office,,42.1526224,-80.0125354,168,85,247,7578598806,node,,townhall,,,,,openstreetmap
LeBoeuf Township Town Hall,"14270, Flatts Road, Waterford, PA, 16441",Civic & Social,Government,Government Office,,41.8861741,-79.972987,168,85,247,9484481624,node,,townhall,,,,,openstreetmap
McKean Borough Hall,"8952, Main Street, McKean, PA, 16426",Civic & Social,Government,Government Office,,41.9981447,-80.1430913,168,85,247,878731145,way,,townhall,,,,,openstreetmap
McKean Township Town Hall,"9231, Edinboro Road, McKean, PA, 16426",Civic & Social,Government,Government Office,,41.9909092,-80.142751,168,85,247,1028717626,way,,townhall,,,,,openstreetmap
Meadville City Hall,"894, Diamond Park, Meadville, PA, 16335",Civic & Social,Government,Government Office,,41.6388315,-80.1507875,168,85,247,1081028732,way,,townhall,,,,,openstreetmap
Mill Village Borough Hall,"14350, North Main Street, Mill Village, PA, 16427",Civic & Social,Government,Government Office,,41.8828028,-79.9738842,168,85,247,9278141233,node,,townhall,,,,,openstreetmap
Millcreek Township Town Hall,"3608, West 26th Street, Erie, PA, 16506",Civic & Social,Government,Government Office,,42.082024,-80.1557427,168,85,247,7616966051,node,,townhall,,,,,openstreetmap
Mina Town Hall,"2883, North Road, Findley Lake, NY, 14736",Civic & Social,Government,Government Office,,42.123817,-79.7318015,168,85,247,820005576,way,,townhall,,,,,openstreetmap
