GEOID,county_fips,county_name,tract_code,tract_name,year,median_household_income,poverty_rate,bachelors_rate,rent_burden_rate,no_vehicle_rate,total_population,median_age,pct_white_non_hispanic,pct_black,pct_hispanic,pct_asian,pct_other,white_non_hispanic,black_alone,hispanic_latino,asian_alone,other_race,race_total,snap_participation_rate
42123970200,123,Warren County,970200,"Census Tract 9702, Warren County, Pennsylvania",2021,82965.0,9.7,15.9,9.2,4.6,4025,47.8,93.3,0.4,1.3,0.5,4.5,3754,15,51,22,183,4025,6.1
42123970300,123,Warren County,970300,"Census Tract 9703, Warren County, Pennsylvania",2021,57393.0,12.5,7.8,14.9,5.6,5335,42.6,91.9,0.1,1.0,0.3,6.7,4901,8,56,16,354,5335,7.7
42123970400,123,Warren County,970400,"Census Tract 9704, Warren County, Pennsylvania",2021,58571.0,10.5,9.8,7.1,1.8,2680,49.0,94.8,0.5,0.9,0.8,3.0,2540,14,25,22,79,2680,9.6
42123970500,123,Warren County,970500,"Census Tract 9705, Warren County, Pennsylvania",2021,47895.0,12.8,12.9,17.6,10.9,3423,46.1,97.3,0.5,1.3,0.0,0.9,3329,18,44,0,32,3423,14.3
42123970600,123,Warren County,970600,"Census Tract 9706, Warren County, Pennsylvania",2021,48414.0,18.1,16.1,16.0,3.8,3408,47.7,96.8,0.2,1.3,0.0,1.7,3298,7,46,0,57,3408,15.0
42123970700,123,Warren County,970700,"Census Tract 9707, Warren County, Pennsylvania",2021,67429.0,8.2,22.2,11.8,0.0,2928,45.5,97.8,0.0,1.5,0.0,0.7,2864,0,44,0,20,2928,5.2
42123970800,123,Warren County,970800,"Census Tract 9708, Warren County, Pennsylvania",2021,39615.0,12.7,9.9,17.7,14.6,2868,48.4,92.5,3.1,1.0,1.3,2.1,2654,90,29,36,59,2868,21.4
42123970900,123,Warren County,970900,"Census Tract 9709, Warren County, Pennsylvania",2021,39333.0,17.0,10.7,10.9,9.7,3567,40.9,94.8,1.7,0.4,0.2,2.9,3380,62,16,8,101,3567,25.1
42123971000,123,Warren County,971000,"Census Tract 9710, Warren County, Pennsylvania",2021,71765.0,2.8,17.3,8.7,10.9,2149,57.1,98.8,0.2,0.4,0.5,0.1,2124,5,8,10,2,2149,3.4
42123971100,123,Warren County,971100,"Census Tract 9711, Warren County, Pennsylvania",2021,66220.0,4.6,12.7,3.6,0.5,2751,54.5,97.1,0.0,0.9,1.1,0.9,2671,0,25,30,25,2751,9.0
42123971200,123,Warren County,971200,"Census Tract 9712, Warren County, Pennsylvania",2021,52091.0,6.0,10.2,20.7,4.5,1723,50.2,95.7,0.7,3.0,0.2,0.4,1649,12,52,3,7,1723,12.3
42123971400,123,Warren County,971400,"Census Tract 9714, Warren County, Pennsylvania",2021,41094.0,11.2,8.1,7.2,8.4,1705,54.1,94.1,0.5,2.7,0.0,2.7,1604,8,46,0,47,1705,20.1
42023960100,023,Cameron County,960100,Census Tract 9601; Cameron County; Pennsylvania,2022,34387.0,19.5,6.5,17.4,16.0,1988,46.9,88.6,0.0,2.9,0.0,8.5,1761,0,57,0,170,1988,32.6
42023960200,023,Cameron County,960200,Census Tract 9602; Cameron County; Pennsylvania,2022,56172.0,11.5,10.4,14.8,5.1,2548,56.3,97.8,0.1,1.3,0.2,0.6,2492,2,34,4,16,2548,18.2
42031160101,031,Clarion County,160101,Census Tract 1601.01; Clarion County; Pennsylvania,2022,76528.0,7.8,11.7,9.1,3.0,1687,50.7,99.3,0.0,0.5,0.0,0.2,1675,0,8,0,4,1687,7.4
42031160103,031,Clarion County,160103,Census Tract 1601.03; Clarion County; Pennsylvania,2022,55303.0,25.3,22.7,36.7,10.7,3191,24.3,89.9,5.2,1.9,0.0,3.0,2869,166,60,0,96,3191,20.8
42031160104,031,Clarion County,160104,Census Tract 1601.04; Clarion County; Pennsylvania,2022,52443.0,11.4,16.0,14.6,3.3,1537,47.9,98.4,0.1,0.0,0.0,1.5,1513,2,0,0,22,1537,11.5
42031160201,031,Clarion County,160201,Census Tract 1602.01; Clarion County; Pennsylvania,2022,62813.0,14.9,10.0,7.0,9.6,1636,47.0,99.4,0.0,0.0,0.0,0.6,1627,0,0,0,9,1636,7.2
42031160202,031,Clarion County,160202,Census Tract 1602.02; Clarion County; Pennsylvania,2022,82344.0,4.0,19.8,4.1,1.4,1703,46.6,91.7,0.3,0.0,0.0,8.0,1561,5,0,0,137,1703,4.8
42031160300,031,Clarion County,160300,Census Tract 1603; Clarion County; Pennsylvania,2022,60833.0,11.0,15.4,7.1,4.0,4889,43.6,96.0,0.6,0.7,0.2,2.5,4695,28,36,12,118,4889,13.0
42031160400,031,Clarion County,160400,Census Tract 1604; Clarion County; Pennsylvania,2022,53879.0,12.3,11.9,15.1,7.3,3714,42.6,96.9,0.0,0.2,0.7,2.2,3600,0,7,25,82,3714,21.3
42031160500,031,Clarion County,160500,Census Tract 1605; Clarion County; Pennsylvania,2022,56429.0,11.4,10.2,17.9,8.4,3612,48.0,96.6,0.1,0.6,0.0,2.7,3490,2,22,0,98,3612,16.5
42031160600,031,Clarion County,160600,Census Tract 1606; Clarion County; Pennsylvania,2022,43178.0,20.3,25.9,30.7,10.9,4205,25.0,87.0,7.0,4.2,1.5,0.3,3659,294,175,61,16,4205,27.3
42031160701,031,Clarion County,160701,Census Tract 1607.01; Clarion County; Pennsylvania,2022,59276.0,10.1,12.6,7.4,5.3,2143,48.2,94.0,0.2,2.6,1.9,1.3,2014,5,56,40,28,2143,21.0
42031160702,031,Clarion County,160702,Census Tract 1607.02; Clarion County; Pennsylvania,2022,54550.0,18.3,7.4,29.8,8.4,2049,44.2,94.7,1.6,0.1,0.3,3.3,1941,33,2,7,66,2049,22.5
42031160800,031,Clarion County,160800,Census Tract 1608; Clarion County; Pennsylvania,2022,57891.0,17.0,12.1,22.8,6.6,3594,48.2,94.8,1.3,1.5,0.6,1.8,3407,47,54,23,63,3594,13.0
42031160900,031,Clarion County,160900,Census Tract 1609; Clarion County; Pennsylvania,2022,65645.0,9.1,11.8,10.9,4.4,3529,43.3,98.9,0.3,0.0,0.1,0.7,3490,10,1,5,23,3529,13.1
42033330100,033,Clearfield County,330100,Census Tract 3301; Clearfield County; Pennsylvania,2022,55706.0,15.7,15.3,46.1,15.0,5285,49.8,94.2,0.2,4.1,0.5,1.0,4979,9,215,27,55,5285,22.5
42033330200,033,Clearfield County,330200,Census Tract 3302; Clearfield County; Pennsylvania,2022,56843.0,9.2,18.8,6.6,6.1,2857,38.1,97.4,0.6,1.5,0.2,0.3,2783,16,44,7,7,2857,15.6
42033330300,033,Clearfield County,330300,Census Tract 3303; Clearfield County; Pennsylvania,2022,54031.0,9.9,20.5,16.4,13.1,4652,37.6,94.8,1.4,2.2,0.5,1.1,4410,65,103,23,51,4652,19.3
42033330400,033,Clearfield County,330400,Census Tract 3304; Clearfield County; Pennsylvania,2022,98224.0,5.9,24.6,0.0,0.6,6514,46.5,95.1,0.0,4.0,0.9,0.0,6193,1,261,59,0,6514,12.6
42033330500,033,Clearfield County,330500,Census Tract 3305; Clearfield County; Pennsylvania,2022,58958.0,9.8,9.8,11.4,7.7,4323,46.6,95.3,0.0,1.4,0.9,2.4,4121,1,59,38,104,4323,16.7
42033330600,033,Clearfield County,330600,Census Tract 3306; Clearfield County; Pennsylvania,2022,49659.0,20.5,7.0,11.0,5.9,3343,49.8,98.6,0.1,0.8,0.2,0.3,3296,5,28,6,8,3343,26.3
42033330700,033,Clearfield County,330700,Census Tract 3307; Clearfield County; Pennsylvania,2022,54036.0,14.4,6.9,10.8,5.5,2198,48.4,92.9,2.7,2.3,1.0,1.1,2041,59,50,23,25,2198,19.5
42033330800,033,Clearfield County,330800,Census Tract 3308; Clearfield County; Pennsylvania,2022,61019.0,13.2,10.2,19.8,4.1,6891,45.9,95.7,0.0,2.2,0.0,2.1,6595,0,154,0,142,6891,13.7
42033330900,033,Clearfield County,330900,Census Tract 3309; Clearfield County; Pennsylvania,2022,50000.0,21.7,6.6,4.8,8.2,5818,50.4,79.8,6.8,10.4,1.1,1.9,4643,397,605,65,108,5818,25.0
42033331000,033,Clearfield County,331000,Census Tract 3310; Clearfield County; Pennsylvania,2022,58106.0,13.6,10.7,14.5,3.1,4934,46.9,95.4,0.6,1.1,0.1,2.8,4708,30,56,3,137,4934,20.8
42033331100,033,Clearfield County,331100,Census Tract 3311; Clearfield County; Pennsylvania,2022,44756.0,17.5,9.9,22.0,24.1,3012,38.9,95.5,0.1,0.0,1.7,2.7,2876,3,1,51,81,3012,31.0
42033331200,033,Clearfield County,331200,Census Tract 3312; Clearfield County; Pennsylvania,2022,53676.0,19.1,23.2,22.0,5.5,2925,36.4,92.9,2.2,2.0,0.8,2.1,2716,64,58,23,64,2925,27.7
42033331300,033,Clearfield County,331300,Census Tract 3313; Clearfield County; Pennsylvania,2022,59077.0,15.7,15.0,24.3,10.1,4163,41.2,96.8,1.2,1.2,0.4,0.4,4028,48,48,18,21,4163,27.5
42033331401,033,Clearfield County,331401,Census Tract 3314.01; Clearfield County; Pennsylvania,2022,66131.0,14.9,14.7,48.4,3.8,3340,47.3,96.9,0.0,2.3,0.2,0.6,3235,0,76,8,21,3340,14.3
42033331402,033,Clearfield County,331402,Census Tract 3314.02; Clearfield County; Pennsylvania,2022,52240.0,12.1,16.5,16.1,4.1,3536,41.3,93.3,0.6,0.7,0.2,5.2,3299,21,26,8,182,3536,21.4
42033331500,033,Clearfield County,331500,Census Tract 3315; Clearfield County; Pennsylvania,2022,52407.0,14.7,8.4,2.3,4.0,1846,46.2,95.0,0.0,3.4,0.0,1.6,1754,0,63,0,29,1846,17.9
42033331600,033,Clearfield County,331600,Census Tract 3316; Clearfield County; Pennsylvania,2022,48345.0,16.0,8.0,15.3,7.5,2376,50.7,90.5,0.4,0.1,1.8,7.2,2150,10,2,43,171,2376,22.2
42033331700,033,Clearfield County,331700,Census Tract 3317; Clearfield County; Pennsylvania,2022,61827.0,11.1,7.6,9.4,6.6,6896,44.4,76.5,13.2,5.5,0.4,4.4,5273,913,379,26,305,6896,17.7
42033331800,033,Clearfield County,331800,Census Tract 3318; Clearfield County; Pennsylvania,2022,49574.0,16.4,9.9,30.0,5.2,2582,47.2,91.8,0.8,1.6,0.0,5.8,2371,20,42,0,149,2582,18.3
42033331900,033,Clearfield County,331900,Census Tract 3319; Clearfield County; Pennsylvania,2022,51071.0,13.9,8.3,7.2,10.5,2216,43.5,96.3,0.1,2.0,0.0,1.6,2135,3,44,1,33,2216,24.1
42039110100,039,Crawford County,110100,Census Tract 1101; Crawford County; Pennsylvania,2022,53487.0,22.6,7.9,19.8,19.0,6246,34.3,96.3,0.2,1.0,0.2,2.3,6016,13,65,14,138,6246,17.3
42039110201,039,Crawford County,110201,Census Tract 1102.01; Crawford County; Pennsylvania,2022,69832.0,5.5,16.1,3.6,2.8,3667,46.7,95.5,0.7,1.4,0.0,2.4,3501,26,51,0,89,3667,9.7
42039110202,039,Crawford County,110202,Census Tract 1102.02; Crawford County; Pennsylvania,2022,65708.0,15.3,12.8,8.7,10.2,4352,39.2,90.8,3.3,3.3,0.6,2.0,3950,145,143,28,86,4352,17.0
42039110300,039,Crawford County,110300,Census Tract 1103; Crawford County; Pennsylvania,2022,56707.0,16.1,8.5,25.9,8.4,4495,46.3,95.8,1.1,1.7,0.0,1.4,4306,51,76,1,61,4495,19.6
42039110400,039,Crawford County,110400,Census Tract 1104; Crawford County; Pennsylvania,2022,51078.0,12.5,12.1,19.4,6.9,2536,48.0,94.1,0.0,3.1,0.0,2.8,2387,0,78,1,70,2536,14.9
42039110501,039,Crawford County,110501,Census Tract 1105.01; Crawford County; Pennsylvania,2022,66985.0,6.4,12.0,18.7,4.1,2071,35.1,95.7,0.0,3.0,0.4,0.9,1981,0,62,8,20,2071,15.5
42039110502,039,Crawford County,110502,Census Tract 1105.02; Crawford County; Pennsylvania,2022,59630.0,11.5,18.4,19.0,4.7,2815,52.2,96.1,0.0,1.4,0.4,2.1,2706,0,39,12,58,2815,8.6
42039110600,039,Crawford County,110600,Census Tract 1106; Crawford County; Pennsylvania,2022,70121.0,4.1,11.3,0.0,5.1,2791,48.5,94.2,0.0,1.1,0.0,4.7,2629,0,31,1,130,2791,8.4
42039110700,039,Crawford County,110700,Census Tract 1107; Crawford County; Pennsylvania,2022,63958.0,9.0,15.7,2.9,5.6,3859,41.5,93.8,1.4,1.8,0.8,2.2,3621,55,70,32,81,3859,13.2
42039110800,039,Crawford County,110800,Census Tract 1108; Crawford County; Pennsylvania,2022,69643.0,11.5,14.0,10.0,5.2,4851,43.8,94.7,0.9,1.2,0.1,3.1,4592,44,58,6,151,4851,10.7
42039110900,039,Crawford County,110900,Census Tract 1109; Crawford County; Pennsylvania,2022,63897.0,11.8,9.9,16.2,1.6,2840,49.4,90.7,1.7,1.2,0.3,6.1,2575,49,35,9,172,2840,15.2
42039111000,039,Crawford County,111000,Census Tract 1110; Crawford County; Pennsylvania,2022,52692.0,15.3,7.2,6.7,7.4,2388,47.3,97.5,0.0,0.9,0.2,1.4,2328,0,22,4,34,2388,16.0
42039111100,039,Crawford County,111100,Census Tract 1111; Crawford County; Pennsylvania,2022,25164.0,26.3,5.9,14.9,24.8,2842,48.6,91.1,3.2,1.3,1.3,3.1,2590,91,38,38,85,2842,34.9
42039111200,039,Crawford County,111200,Census Tract 1112; Crawford County; Pennsylvania,2022,46619.0,20.6,11.6,25.7,16.9,2420,37.0,98.3,0.0,0.0,0.8,0.9,2379,0,0,20,21,2420,28.2
42039111300,039,Crawford County,111300,Census Tract 1113; Crawford County; Pennsylvania,2022,66475.0,7.9,13.3,9.0,3.7,5334,45.1,95.7,0.2,0.7,0.2,3.2,5104,10,35,13,172,5334,10.8
42039111400,039,Crawford County,111400,Census Tract 1114; Crawford County; Pennsylvania,2022,77042.0,8.6,22.2,7.8,4.3,4690,42.4,97.0,0.0,0.9,0.0,2.1,4548,0,44,0,98,4690,18.9
42039111500,039,Crawford County,111500,Census Tract 1115; Crawford County; Pennsylvania,2022,49634.0,20.1,15.8,25.2,19.2,5299,36.6,86.1,6.5,0.8,0.8,5.8,4562,347,45,44,301,5299,26.7
42039111600,039,Crawford County,111600,Census Tract 1116; Crawford County; Pennsylvania,2022,35017.0,24.8,11.8,17.6,28.8,3488,39.8,92.2,2.2,2.7,0.2,2.7,3215,78,95,6,94,3488,46.9
42039111700,039,Crawford County,111700,Census Tract 1117; Crawford County; Pennsylvania,2022,56538.0,6.9,22.9,14.9,10.8,4478,28.7,84.2,5.9,3.1,2.0,4.8,3772,264,140,91,211,4478,7.6
42039111800,039,Crawford County,111800,Census Tract 1118; Crawford County; Pennsylvania,2022,70615.0,1.4,13.4,9.1,3.0,5317,52.9,93.5,1.0,0.7,2.6,2.2,4974,53,36,139,115,5317,13.6
42039111900,039,Crawford County,111900,Census Tract 1119; Crawford County; Pennsylvania,2022,62957.0,13.2,6.2,15.5,16.6,3370,37.3,96.6,0.2,0.3,0.2,2.7,3255,6,9,6,94,3370,12.5
42039112001,039,Crawford County,112001,Census Tract 1120.01; Crawford County; Pennsylvania,2022,65000.0,8.5,8.5,9.0,3.0,2421,55.4,95.7,0.0,2.2,0.4,1.7,2316,0,53,9,43,2421,16.5
42039112002,039,Crawford County,112002,Census Tract 1120.02; Crawford County; Pennsylvania,2022,49342.0,10.2,8.0,16.9,3.7,1306,59.8,96.9,0.0,1.9,0.0,1.2,1266,0,25,0,15,1306,16.6
42047950100,047,Elk County,950100,Census Tract 9501; Elk County; Pennsylvania,2022,54224.0,12.9,11.7,15.0,2.5,1557,47.2,94.3,0.0,0.2,0.8,4.7,1469,0,3,12,73,1557,9.9
42047950200,047,Elk County,950200,Census Tract 9502; Elk County; Pennsylvania,2022,61556.0,7.2,9.2,9.0,2.4,2929,51.6,98.5,0.0,0.8,0.1,0.6,2884,0,22,3,20,2929,8.9
42047950400,047,Elk County,950400,Census Tract 9504; Elk County; Pennsylvania,2022,50658.0,13.5,17.1,29.0,12.4,4014,41.9,95.4,0.2,0.4,0.0,4.0,3831,7,16,0,160,4014,25.7
42047950500,047,Elk County,950500,Census Tract 9505; Elk County; Pennsylvania,2022,55048.0,9.9,12.5,4.0,6.3,2293,44.1,97.3,0.0,2.0,0.0,0.7,2232,0,46,0,15,2293,15.4
42047950900,047,Elk County,950900,Census Tract 9509; Elk County; Pennsylvania,2022,65033.0,10.0,8.8,7.4,3.9,2475,46.3,96.4,0.0,0.0,0.0,3.6,2386,0,0,0,89,2475,11.6
42047951000,047,Elk County,951000,Census Tract 9510; Elk County; Pennsylvania,2022,74861.0,4.0,9.8,5.1,1.8,4927,47.4,97.8,0.9,0.0,1.2,0.1,4820,44,0,59,4,4927,9.9
42047951100,047,Elk County,951100,Census Tract 9511; Elk County; Pennsylvania,2022,59301.0,12.2,14.6,18.3,10.9,5360,53.6,94.1,0.4,2.3,0.8,2.4,5044,23,121,43,129,5360,20.7
42047951200,047,Elk County,951200,Census Tract 9512; Elk County; Pennsylvania,2022,60139.0,7.1,13.3,20.0,6.6,2018,50.1,97.0,0.0,0.0,0.5,2.5,1957,0,0,11,50,2018,11.6
42047951300,047,Elk County,951300,Census Tract 9513; Elk County; Pennsylvania,2022,66855.0,6.6,13.9,20.1,5.6,5313,45.9,92.3,2.7,1.0,0.0,4.0,4904,146,51,0,212,5313,11.7
42049000100,049,Erie County,000100,Census Tract 1; Erie County; Pennsylvania,2022,14648.0,58.4,14.0,14.7,65.2,1365,57.8,71.2,17.2,8.2,0.4,3.0,972,235,112,6,40,1365,66.6
42049000200,049,Erie County,000200,Census Tract 2; Erie County; Pennsylvania,2022,68884.0,9.3,23.4,31.9,11.2,3518,54.8,87.3,1.3,4.3,3.9,3.2,3070,46,151,137,114,3518,9.3
42049000300,049,Erie County,000300,Census Tract 3; Erie County; Pennsylvania,2022,38205.0,31.2,11.4,22.8,22.0,3674,27.3,64.4,11.4,5.3,3.2,15.7,2367,417,195,117,578,3674,35.1
42049000400,049,Erie County,000400,Census Tract 4; Erie County; Pennsylvania,2022,43580.0,31.1,17.3,15.6,17.9,1984,41.6,50.7,18.8,11.3,3.7,15.5,1005,373,225,74,307,1984,44.7
42049000500,049,Erie County,000500,Census Tract 5; Erie County; Pennsylvania,2022,33154.0,33.3,11.2,31.5,19.0,3239,32.5,49.5,35.1,12.7,0.6,2.1,1602,1136,412,20,69,3239,41.7
42049000600,049,Erie County,000600,Census Tract 6; Erie County; Pennsylvania,2022,42568.0,31.9,15.3,33.2,14.0,3316,29.7,50.3,17.7,24.4,3.3,4.3,1669,588,808,108,143,3316,31.8
42049000700,049,Erie County,000700,Census Tract 7; Erie County; Pennsylvania,2022,34840.0,32.2,13.7,29.7,30.0,2236,40.4,57.0,25.4,15.2,0.0,2.4,1274,569,339,0,54,2236,45.9
42049000800,049,Erie County,000800,Census Tract 8; Erie County; Pennsylvania,2022,23735.0,42.4,10.1,35.9,28.4,2192,33.1,41.8,36.5,10.5,3.9,7.3,916,800,231,85,160,2192,59.5
42049000901,049,Erie County,000901,Census Tract 9.01; Erie County; Pennsylvania,2022,21553.0,14.4,12.0,43.0,21.8,2316,31.2,71.9,16.4,11.0,0.6,0.1,1666,380,255,15,0,2316,18.9
42049000902,049,Erie County,000902,Census Tract 9.02; Erie County; Pennsylvania,2022,19208.0,57.0,22.5,40.3,39.3,2283,22.6,74.8,7.6,6.1,5.0,6.5,1707,174,139,114,149,2283,34.5
42049001000,049,Erie County,001000,Census Tract 10; Erie County; Pennsylvania,2022,38023.0,25.5,26.2,17.6,22.0,3127,30.4,67.9,13.4,7.0,2.3,9.4,2124,418,220,71,294,3127,32.3
42049001100,049,Erie County,001100,Census Tract 11; Erie County; Pennsylvania,2022,50526.0,19.1,12.5,16.1,11.6,2909,35.2,63.7,2.2,22.2,0.2,11.7,1853,65,647,6,338,2909,32.8
42049001200,049,Erie County,001200,Census Tract 12; Erie County; Pennsylvania,2022,24172.0,44.6,8.3,42.9,30.5,2561,36.0,49.6,26.3,2.7,0.9,20.5,1271,673,70,24,523,2561,46.8
42049001300,049,Erie County,001300,Census Tract 13; Erie County; Pennsylvania,2022,22439.0,53.9,5.8,50.1,33.7,1805,22.4,38.4,40.5,18.2,0.0,2.9,694,731,329,0,51,1805,69.3
42049001400,049,Erie County,001400,Census Tract 14; Erie County; Pennsylvania,2022,16927.0,66.8,4.9,39.1,51.8,2349,34.2,49.0,35.0,3.9,9.3,2.8,1152,823,91,219,64,2349,56.7
42049001500,049,Erie County,001500,Census Tract 15; Erie County; Pennsylvania,2022,24697.0,40.7,12.8,10.7,45.8,3128,22.7,16.2,56.4,18.8,2.4,6.2,506,1764,589,75,194,3128,64.6
42049001600,049,Erie County,001600,Census Tract 16; Erie County; Pennsylvania,2022,43101.0,27.1,9.3,29.6,7.4,4084,43.0,64.4,14.9,10.7,6.1,3.9,2631,607,437,248,161,4084,17.4
42049001700,049,Erie County,001700,Census Tract 17; Erie County; Pennsylvania,2022,45525.0,20.6,3.5,30.1,19.7,2651,30.8,54.5,19.2,9.4,5.4,11.5,1446,510,249,144,302,2651,53.8
42049001800,049,Erie County,001800,Census Tract 18; Erie County; Pennsylvania,2022,29351.0,27.3,8.6,41.7,27.4,1991,31.6,34.8,45.3,12.2,0.0,7.7,693,902,242,0,154,1991,64.1
42049001900,049,Erie County,001900,Census Tract 19; Erie County; Pennsylvania,2022,22219.0,36.0,7.3,32.2,44.5,1705,56.5,79.5,12.6,7.7,0.0,0.2,1355,215,132,0,3,1705,44.4
42049002000,049,Erie County,002000,Census Tract 20; Erie County; Pennsylvania,2022,50750.0,29.4,11.6,31.8,10.6,3122,32.4,68.2,7.0,12.6,5.2,7.0,2129,217,392,163,221,3122,19.8
42049002100,049,Erie County,002100,Census Tract 21; Erie County; Pennsylvania,2022,63117.0,6.2,22.9,21.4,0.5,3680,42.7,89.5,7.2,1.1,0.0,2.2,3294,264,41,0,81,3680,12.1
42049002200,049,Erie County,002200,Census Tract 22; Erie County; Pennsylvania,2022,74175.0,15.0,16.8,23.8,8.1,3714,37.3,80.6,6.7,2.6,0.1,10.0,2993,249,97,3,372,3714,17.7
42049002300,049,Erie County,002300,Census Tract 23; Erie County; Pennsylvania,2022,37609.0,16.1,8.4,33.1,9.8,2250,37.7,88.5,5.5,0.9,0.0,5.1,1991,124,20,0,115,2250,26.0
42049002400,049,Erie County,002400,Census Tract 24; Erie County; Pennsylvania,2022,52155.0,8.7,19.3,21.4,8.4,2898,34.6,79.9,3.3,7.2,0.0,9.6,2315,96,209,0,278,2898,21.6
42049002500,049,Erie County,002500,Census Tract 25; Erie County; Pennsylvania,2022,36120.0,29.1,21.1,34.9,17.0,2470,31.6,56.3,28.7,6.2,1.9,6.9,1391,710,152,46,171,2470,50.3
42049002600,049,Erie County,002600,Census Tract 26; Erie County; Pennsylvania,2022,48929.0,26.5,11.2,27.7,6.0,4190,38.5,71.7,10.1,8.2,3.2,6.8,3004,425,344,135,282,4190,25.1
42049002700,049,Erie County,002700,Census Tract 27; Erie County; Pennsylvania,2022,52220.0,6.1,11.5,9.2,6.2,6474,39.3,79.8,9.4,8.1,0.1,2.6,5167,606,525,6,170,6474,18.0
42049002800,049,Erie County,002800,Census Tract 28; Erie County; Pennsylvania,2022,56559.0,17.9,26.6,27.9,7.3,6642,29.4,85.7,3.8,1.2,3.2,6.1,5689,255,78,213,407,6642,6.3
42049002900,049,Erie County,002900,Census Tract 29; Erie County; Pennsylvania,2022,85592.0,4.0,28.9,8.5,2.8,2698,49.7,92.7,2.7,1.6,0.7,2.3,2501,74,43,20,60,2698,3.4
42049003000,049,Erie County,003000,Census Tract 30; Erie County; Pennsylvania,2022,54630.0,11.3,18.9,15.1,8.5,4255,35.9,76.9,9.3,2.9,6.6,4.3,3271,397,124,280,183,4255,20.2
42049010101,049,Erie County,010101,Census Tract 101.01; Erie County; Pennsylvania,2022,76028.0,14.3,12.6,18.1,3.1,3096,46.0,94.3,0.5,0.5,0.9,3.8,2919,16,17,27,117,3096,12.5
42049010103,049,Erie County,010103,Census Tract 101.03; Erie County; Pennsylvania,2022,76467.0,10.4,11.3,23.5,2.8,1999,47.5,96.0,0.0,1.2,0.0,2.8,1919,0,24,0,56,1999,11.6
42049010104,049,Erie County,010104,Census Tract 101.04; Erie County; Pennsylvania,2022,76500.0,6.6,18.7,10.6,2.4,2472,45.4,94.0,2.3,2.1,0.3,1.3,2323,58,52,8,31,2472,6.7
42049010107,049,Erie County,010107,Census Tract 101.07; Erie County; Pennsylvania,2022,50156.0,12.7,11.9,20.5,15.8,1320,46.1,94.7,1.1,1.5,1.0,1.7,1250,14,20,13,23,1320,23.2
42049010108,049,Erie County,010108,Census Tract 101.08; Erie County; Pennsylvania,2022,,,2.3,,,2154,41.6,48.3,46.8,4.4,0.0,0.5,1040,1009,94,0,11,2154,
42049010201,049,Erie County,010201,Census Tract 102.01; Erie County; Pennsylvania,2022,72155.0,7.7,17.2,12.7,4.9,5951,42.9,86.3,0.4,9.0,0.1,4.2,5136,25,535,6,249,5951,15.8
42049010202,049,Erie County,010202,Census Tract 102.02; Erie County; Pennsylvania,2022,69775.0,11.1,17.9,28.5,4.1,5275,48.7,97.1,0.0,1.6,0.4,0.9,5120,0,83,23,49,5275,13.3
42049010301,049,Erie County,010301,Census Tract 103.01; Erie County; Pennsylvania,2022,82813.0,8.6,18.6,6.6,6.0,4881,43.3,95.9,0.1,0.0,0.0,4.0,4680,4,0,0,197,4881,11.6
42049010303,049,Erie County,010303,Census Tract 103.03; Erie County; Pennsylvania,2022,95091.0,4.2,25.3,32.5,5.5,5689,41.3,93.2,1.0,4.0,0.7,1.1,5300,56,225,39,69,5689,10.2
42049010304,049,Erie County,010304,Census Tract 103.04; Erie County; Pennsylvania,2022,105000.0,3.0,29.4,31.6,4.8,5404,41.8,93.4,0.2,2.8,0.1,3.5,5050,13,149,7,185,5404,8.0
42049010400,049,Erie County,010400,Census Tract 104; Erie County; Pennsylvania,2022,83444.0,10.4,27.2,27.6,2.1,4852,48.5,95.2,0.2,3.5,0.7,0.4,4617,10,169,36,20,4852,11.6
42049010500,049,Erie County,010500,Census Tract 105; Erie County; Pennsylvania,2022,62552.0,10.8,28.5,46.3,3.5,3853,50.4,96.4,1.3,0.4,1.5,0.4,3713,49,17,59,15,3853,6.9
42049010700,049,Erie County,010700,Census Tract 107; Erie County; Pennsylvania,2022,71713.0,6.8,20.1,22.8,1.7,4309,38.3,87.0,0.7,1.3,3.2,7.8,3748,29,54,136,342,4309,5.5
42049010800,049,Erie County,010800,Census Tract 108; Erie County; Pennsylvania,2022,72299.0,11.6,17.7,31.0,4.9,3348,43.9,94.0,1.3,1.5,1.4,1.8,3146,44,49,46,63,3348,17.5
42049010902,049,Erie County,010902,Census Tract 109.02; Erie County; Pennsylvania,2022,67697.0,8.1,21.2,26.4,8.5,3923,51.4,91.2,1.9,1.5,3.0,2.4,3577,76,60,119,91,3923,10.7
42049010903,049,Erie County,010903,Census Tract 109.03; Erie County; Pennsylvania,2022,93058.0,6.4,25.7,32.8,5.6,6971,38.8,91.6,0.8,1.6,3.1,2.9,6386,57,111,214,203,6971,6.4
42049010904,049,Erie County,010904,Census Tract 109.04; Erie County; Pennsylvania,2022,151964.0,3.1,29.0,0.0,0.4,5557,46.1,89.4,1.1,0.3,7.6,1.6,4966,61,18,420,92,5557,0.9
42049011001,049,Erie County,011001,Census Tract 110.01; Erie County; Pennsylvania,2022,61250.0,5.5,29.1,9.1,8.2,6790,39.8,87.4,3.2,0.0,2.0,7.4,5932,220,0,135,503,6790,10.4
42049011002,049,Erie County,011002,Census Tract 110.02; Erie County; Pennsylvania,2022,59059.0,10.2,26.9,34.6,17.5,4324,42.7,84.0,3.7,2.2,6.9,3.2,3630,161,95,297,141,4324,14.1
